dataset,query,review_flag,score,top_homba_id,top_name,methods,matched_query,matched_alias,modifier_terms,modifier_match_score,rank2_name,rank2_score,_category,_mechanism
species,Superior periolivary region,low_confidence,0.538222,HOMBA:12462,superior olivary complex,bm25+fuzzy+hierarchy_parent,Superior periolivary region,superior olivary complex,,1.0,"rostral (anterior, superior) medullary velum",0.477287,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Prelimbic area,low_confidence,0.542288,HOMBA:10280,"pregenual cingulate  cortex (area 32, prelimbic cortex)",bm25+fuzzy,Prelimbic area,prelimbic cortex,,1.0,,,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Cerebellar Lobule 3 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 3 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 4 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 4 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 5 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 5 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Cerebellar Lobule 6 Intermediate,low_confidence,0.547161,HOMBA:AA30563,cerebellar morphology,bm25+hierarchy_parent,Cerebellar Lobule 6 Intermediate,cerebellar morphology,,1.0,cerebellar lobules,0.514773,D_homba_gap,HOMBA lacks this granularity
species,Acoustic striae,low_confidence,0.548026,HOMBA:266441583,acoustic radiation,bm25+fuzzy,Acoustic striae,acoustic radiation,,1.0,intermediate acoustic stria,0.528734,B_algo,wrong top-1 (better candidate exists)
species,"Intracalcarine cortex, superior",low_confidence,0.549864,HOMBA:10214,posterior parietal cortex,hierarchy_parent,"Intracalcarine cortex, superior",posterior parietal cortex,,1.0,superolateral temporal cortex (area 22),0.52318,B_algo,wrong top-1 (better candidate exists)
species,Mircrocellular Tegmentum,low_confidence,0.556024,HOMBA:12282,paracollicular tegmentum,bm25+fuzzy,Mircrocellular Tegmentum,paracollicular tegmentum,,1.0,midbrain tegmentum,0.505887,E_source_typo,transcription typo in dataset
species,Infralimbic area,low_confidence,0.561688,HOMBA:AA30037,rostrodorsal division of A25 (infralimbic cortex),bm25+fuzzy,Infralimbic area,infralimbic cortex,,1.0,,,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Peri-basal region,low_confidence,0.569163,HOMBA:10349,basal forebrain,bm25+hierarchy_parent,Peri-basal region,basal forebrain,,1.0,regions of basal forebrain,0.489163,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Reuniens-rhomboid-xiphoid Thalamus,low_confidence,0.570161,HOMBA:AA30276,ventral midline nuclei of thalamus,hierarchy_parent,Reuniens-rhomboid-xiphoid Thalamus,ventral midline nuclei of thalamus,,1.0,rhomboid (central) nucleus of thalamus,0.490161,B_algo,hierarchy_parent over-promotion
species,Paraventricular Posterior Thalamus,low_confidence,0.571494,HOMBA:10457,paraventricular nucleus of thalamus,bm25+fuzzy,Paraventricular Posterior Thalamus,paraventricular nucleus of thalamus,posterior,0.0,rostral paraventricular nucleus of thalamus,0.523361,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Paraventricular Anterior Thalamus,low_confidence,0.579991,HOMBA:10457,paraventricular nucleus of thalamus,bm25+fuzzy+hierarchy_parent,Paraventricular Anterior Thalamus,paraventricular nuclei of thalamus,,1.0,caudal paraventricular nucleus of thalamus,0.521508,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"Secondary visual area, lateral part",low_confidence,0.582451,HOMBA:AA30827,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",bm25+fuzzy,secondary visual cortex lateral part,ventral secondary visual cortex,lateral,0.0,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",0.581028,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,"Secondary visual area, medial part",low_confidence,0.583805,HOMBA:AA30823,"dorsal secondary visual cortex (dorsal area 18, dorsal area OB, area 18a)",bm25+fuzzy,secondary visual cortex medial part,dorsal secondary visual cortex,medial,0.0,"ventral secondary visual cortex (ventral area 18, ventral area OB, area 18b)",0.577682,A_effectively_correct,correct entry/parent at rank 1 (low score)
species,Vestibulochoclear Nerve,low_confidence,0.585,HOMBA:12868,root of vestibulocochlear nerve,bm25+fuzzy+hierarchy_parent,Vestibulochoclear Nerve,root of vestibulocochlear nerve,,1.0,cochlear root of vestibulocochlear nerve,0.505,E_source_typo,transcription typo in dataset
species,Medial Dorsal Tegmentum,low_confidence,0.592028,HOMBA:11522,magnocellular (dorsal) division of BM,bm25+fuzzy,Medial Dorsal Tegmentum,dorsal,medial;dorsal,1.0,dorsal cell group of medulla tegmentum,0.558909,B_algo,wrong top-1 (better candidate exists)
species,Anterior Thalamus,low_confidence,0.592982,HOMBA:AA30289,ventroanterior-ventrolateral nuclear complex of thalamus,hierarchy_parent,Anterior Thalamus,ventroanterior-ventrolateral nuclear complex of thalamus,,1.0,anterior nuclear complex of thalamus,0.584146,B_algo,hierarchy_parent over-promotion
species,Corpus callosum and associated subcortical white matter,low_confidence,0.598768,HOMBA:AA30482,white matter of brain,bm25+hierarchy_parent,Corpus callosum and associated subcortical white matter,white matter of brain,,1.0,corpus callosum,0.564446,B_algo,wrong top-1 (better candidate exists)
species,Lateral Dorsal Tegmentum,modifier_conflict,0.574506,HOMBA:AA30457,lateral cell group of medulla tegmentum,bm25+fuzzy,Lateral Dorsal Tegmentum,lateral cell group of medulla tegmentum,lateral;dorsal,0.5,lateral subdivision of LaD,0.399731,A_effectively_correct,modifier de-specified to correct parent
species,Ventroposterior Medial and Lateral Thalamus,modifier_conflict,0.591376,HOMBA:10420,ventral lateral nucleus of thalamus,bm25+fuzzy,Ventroposterior Medial and Lateral Thalamus,ventral lateral nucleus of thalamus,medial;lateral,0.5,medial subdivision of LaV,0.582465,A_effectively_correct,modifier de-specified to correct parent
species,Lateral Ventral Amygdaloid Nucleus,modifier_conflict,0.601114,HOMBA:12093,ventral amygdaloid efferent path,bm25+fuzzy,Lateral Ventral Amygdaloid Nucleus,ventral amygdaloid efferent path,lateral;ventral,0.5,lateral subdivision of LaV,0.47003,A_effectively_correct,modifier de-specified to correct parent
species,Posterior thalamic nuclear group (triangular part),modifier_conflict,0.633668,HOMBA:10440,posterior nucleus of thalamus,bm25+fuzzy,Posterior thalamic nuclear group (triangular part),posterior thalamic nucleus,triangular;posterior,0.5,lateral posterior nucleus of thalamus,0.588575,A_effectively_correct,modifier de-specified to correct parent
species,Paraventricular hypothalamic nucleus (medial parvicellular dorsal zone),modifier_conflict,0.640426,HOMBA:10489,dorsal division of VMHco,bm25+fuzzy,paraventricular hypothalamic nuclei medial parvicellular dorsal zone,dorsal part of ventromedial hypothalamic nuclei,medial;parvicellular;dorsal;zone;medial parvicellular dorsal zone,0.4,ventromedial hypothalamic nucleus,0.617716,A_effectively_correct,modifier de-specified to correct parent
species,Ventromedial thalamic nucleus (posterior and basal),modifier_conflict,0.67122,HOMBA:10423,ventral posterior nuclear complex of thalamus,bm25+fuzzy,Ventromedial thalamic nucleus (posterior and basal),ventral posterior thalamic nucleus,posterior;basal;posterior and basal,0.333333,centromedian nucleus of thalamus,0.617774,A_effectively_correct,modifier de-specified to correct parent
species,Lateral Dorsal Amygdaloid Nucleus,modifier_conflict,0.713584,HOMBA:10367,lateral nucleus of amygdala,bm25+fuzzy,Lateral Dorsal Amygdaloid Nucleus,lateral nucleus of amygdaloid complex,lateral;dorsal,0.5,lateral division of anterior amygdaloid area,0.604508,A_effectively_correct,modifier de-specified to correct parent
species,"Dorsal cochlear nucleus, fusiform and granule layer",modifier_conflict,0.732002,HOMBA:12438,dorsal cochlear nucleus,bm25+fuzzy,dorsal cochlear nuclei fusiform and granule layer,dorsal cochlear nuclei,dorsal;layer,0.5,granular cell layer of cochlear nuclei,0.58857,A_effectively_correct,modifier de-specified to correct parent
species,Ventral Lateral Anterior Thalamus,modifier_conflict,0.743407,HOMBA:10417,ventral anterior nucleus of thalamus,bm25+fuzzy,Ventral Lateral Anterior Thalamus,ventral anterior nuclei of thalamus,ventral;lateral,0.5,ventral lateral nucleus of thalamus,0.443893,A_effectively_correct,modifier de-specified to correct parent
species,Lateral amygdaloid nucleus (dorsal),modifier_conflict,0.754779,HOMBA:10367,lateral nucleus of amygdala,bm25+fuzzy,Lateral amygdaloid nucleus,lateral nucleus of amygdaloid complex,dorsal;lateral,0.5,lateral division of anterior amygdaloid area,0.603733,A_effectively_correct,modifier de-specified to correct parent
species,Lateral amygdaloid nucleus (ventral),modifier_conflict,0.754779,HOMBA:10367,lateral nucleus of amygdala,bm25+fuzzy,Lateral amygdaloid nucleus,lateral nucleus of amygdaloid complex,ventral;lateral,0.5,lateral division of anterior amygdaloid area,0.663733,A_effectively_correct,modifier de-specified to correct parent
species,"Ventral posterior nucleus of the thalamus, parvicellular part",modifier_conflict,0.780837,HOMBA:AA30312,parvicellular nucleus of posterior thalamus,bm25+fuzzy,ventral posterior nuclei of the thalamus parvicellular part,parvicellular nuclei of posterior thalamus,ventral;posterior;parvicellular,0.666667,parvicellular ventral posterior (medial) nucleus (VPMpc),0.502718,A_effectively_correct,modifier de-specified to correct parent
species,"Ventral cochlear nucleus, granule cell layer",modifier_conflict,0.791105,HOMBA:12439,ventral cochlear nucleus,bm25+fuzzy,"Ventral cochlear nucleus, granule cell layer",ventral cochlear nucleus,ventral;layer,0.5,granular cell layer of cochlear nuclei,0.712585,A_effectively_correct,modifier de-specified to correct parent
species,"Dorsal cochlear nucleus, molecular layer",modifier_conflict,0.819808,HOMBA:12438,dorsal cochlear nucleus,bm25+fuzzy,"Dorsal cochlear nucleus, molecular layer",dorsal cochlear nucleus,dorsal;molecular;layer,0.333333,layer 1 (molecular layer) of ERC,0.709096,A_effectively_correct,modifier de-specified to correct parent
species,Medial geniculate complex (dorsal division),modifier_conflict,0.825834,HOMBA:AA30307,medial geniculate nuclear complex,bm25+fuzzy,Medial geniculate complex,medial geniculate nuclear complex,dorsal;medial,0.5,lateral geniculate nuclear complex,0.523762,A_effectively_correct,modifier de-specified to correct parent
species,Medial geniculate complex (ventral division),modifier_conflict,0.825834,HOMBA:AA30307,medial geniculate nuclear complex,bm25+fuzzy,Medial geniculate complex,medial geniculate nuclear complex,ventral;medial,0.5,lateral geniculate nuclear complex,0.523762,A_effectively_correct,modifier de-specified to correct parent
species,"Reticular (pre)thalamic nucleus, auditory segment",modifier_conflict,0.845326,HOMBA:10464,reticular nucleus of thalamus,bm25+fuzzy,reticular nucleus of thalamus auditory segment,reticular nucleus of thalamus,pre;reticular,0.5,central reticular nuclei of pontine tegmentum,0.520324,A_effectively_correct,modifier de-specified to correct parent
species,Intermediate+ventral Lateral Lemniscus Nuclei,modifier_conflict,0.860049,HOMBA:12456,intermediate nucleus of lateral lemniscus,bm25+fuzzy,Intermediate+ventral Lateral Lemniscus Nuclei,intermediate nuclei of lateral lemniscus,ventral;lateral,0.5,ventral nucleus of lateral lemniscus,0.50622,A_effectively_correct,modifier de-specified to correct parent
species,External globus pallidus (lateral part),modifier_conflict,0.860346,HOMBA:10343,external division of globus pallidus,bm25+fuzzy,External globus pallidus (lateral part),external division of globus pallidus,lateral;external,0.5,external medullary lamina of globus pallidus,0.726322,A_effectively_correct,modifier de-specified to correct parent
species,External globus pallidus (medial part),modifier_conflict,0.860346,HOMBA:10343,external division of globus pallidus,bm25+fuzzy,External globus pallidus (medial part),external division of globus pallidus,medial;external,0.5,external medullary lamina of globus pallidus,0.726322,A_effectively_correct,modifier de-specified to correct parent
species,Dorsal Paragigantocellular Reticular Nucleus,modifier_conflict,0.893629,HOMBA:12628,dorsal paragigantocellular nucleus,bm25+fuzzy,Dorsal Paragigantocellular Reticular Nucleus,dorsal paragigantocellular nucleus,dorsal;reticular,0.5,gigantocellular reticular nuclei,0.85,A_effectively_correct,modifier de-specified to correct parent
species,"Ventral cochlear nucleus, posterior part",modifier_conflict,0.896538,HOMBA:12439,ventral cochlear nucleus,bm25+fuzzy,"Ventral cochlear nucleus, posterior part",ventral cochlear nucleus,ventral;posterior,0.5,"ventral cochlear nucleus, rostral division",0.798701,A_effectively_correct,modifier de-specified to correct parent
species,"Dorsal cochlear nucleus, deep core",modifier_conflict,0.9,HOMBA:12438,dorsal cochlear nucleus,bm25+fuzzy,"Dorsal cochlear nucleus, deep core",dorsal cochlear nucleus,dorsal;core,0.5,dorsal part of pontine nucleus,0.582396,A_effectively_correct,modifier de-specified to correct parent
species,"Globus pallidus external, lateral part",modifier_conflict,0.901216,HOMBA:10343,external division of globus pallidus,bm25+fuzzy,"Globus pallidus external, lateral part",globus pallidus externa,external;lateral,0.5,external medullary lamina of globus pallidus,0.65151,A_effectively_correct,modifier de-specified to correct parent
species,"Globus pallidus external, medial part",modifier_conflict,0.914167,HOMBA:10343,external division of globus pallidus,bm25+fuzzy,"Globus pallidus external, medial part",globus pallidus externa,external;medial,0.5,external medullary lamina of globus pallidus,0.664638,A_effectively_correct,modifier de-specified to correct parent
species,"Reticular (pre)thalamic nucleus, unspecified",modifier_conflict,0.9375,HOMBA:10464,reticular nucleus of thalamus,bm25+fuzzy,"Reticular  thalamic nucleus, unspecified",reticular thalamic nucleus,pre;reticular,0.5,ventral reticular nuclei of pons,0.516942,A_effectively_correct,modifier de-specified to correct parent
species,Lateral septal nucleus (rostral division),modifier_conflict,1.0,HOMBA:10352,lateral septal nuclear complex,bm25+exact+fuzzy,Lateral septal nucleus,Lateral septal nucleus,rostral;lateral,0.5,rostral extension of lateral septal nucleus (semilunar nucleus),0.891221,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Reticular (pre)thalamic nucleus,modifier_conflict,1.0,HOMBA:10464,reticular nucleus of thalamus,bm25+exact+fuzzy,Reticular  thalamic nucleus,Reticular  thalamic nucleus,pre;reticular,0.5,dorsal reticular nucleus,0.614593,A_effectively_correct,exact base match; subdivision not in HOMBA
species,Basolateral Ventral Amygdaloid Nucleus,needs_review,0.601371,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,bm25+fuzzy,Basolateral Ventral Amygdaloid Nucleus,basolateral nucleus of amygdaloid complex,ventral,0.0,parvicellular (ventral) division of BL,0.487394,A_effectively_correct,synonym/parent match (review-only flag)
species,Centrolateral and Paracentral Thalamus,needs_review,0.601481,HOMBA:10443,rostral intralaminar nuclei of thalamus,hierarchy_parent,Centrolateral and Paracentral Thalamus,rostral intralaminar nuclei of thalamus,,1.0,ventroanterior-ventrolateral nuclear complex of thalamus,0.553369,B_algo,hierarchy_parent over-promotion
species,"Ventral striatal region, unspecified",needs_review,0.601926,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,bm25+fuzzy,"Ventral striatal region, unspecified",ventral,ventral,1.0,anterior (ventral) spinal artery,0.601926,B_algo,weak/lone-token fuzzy trap
species,Basolateral Dorsal Amygdaloid Nucleus,needs_review,0.60277,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,bm25+fuzzy,Basolateral Dorsal Amygdaloid Nucleus,basolateral nucleus of amygdaloid complex,dorsal,0.0,magnocellular (dorsal) division of BL,0.485827,A_effectively_correct,synonym/parent match (review-only flag)
species,Medial cerebellar peduncle,needs_review,0.607109,HOMBA:12768,middle cerebellar peduncle (brachium pontis),bm25+fuzzy,Medial cerebellar peduncle,middle cerebellar peduncle,medial,0.0,superior cerebellar peduncle (brachium conjunctivum),0.597611,A_effectively_correct,synonym/parent match (review-only flag)
species,Fastigial Cerebellar Nucleus,needs_review,0.609505,HOMBA:10660,cerebellar deep nuclei,bm25+fuzzy,fastigial cerebellar nuclei,cerebellar deep nuclei,,1.0,fastigial (medial) nucleus,0.594249,B_algo,wrong top-1 (better candidate exists)
species,"Amygdaloid area, unspecified",needs_review,0.610807,HOMBA:AA30222,regions of amygdaloid complex,bm25+hierarchy_parent,"Amygdaloid area, unspecified",regions of amygdaloid complex,,1.0,amygdaloid transition areas,0.530807,A_effectively_correct,synonym/parent match (review-only flag)
species,Saginum Nucleus,needs_review,0.610833,HOMBA:12313,sagulum nucleus (nucleus sagulum),bm25+fuzzy,Saginum Nucleus,sagulum nucleus,,1.0,lateral reticular nuclei of pons,0.568213,C_dict,sagulum spelling
species,"Facial nerve, unspecified",needs_review,0.611513,HOMBA:12862,root of facial nerve,bm25+fuzzy+hierarchy_parent,"Facial nerve, unspecified",root of facial nerve,,1.0,genu of the facial nerve,0.589029,A_effectively_correct,synonym/parent match (review-only flag)
species,Mesencephalic Trigeminal Nerve,needs_review,0.612807,HOMBA:12208,mesencephalic trigeminal nucleus,bm25+fuzzy,Mesencephalic Trigeminal Nerve,mesencephalic trigeminal nuclei,,1.0,mesencephalic trigeminal tract,0.608878,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventrolateral thalamic nucleus (posterodorsal part),needs_review,0.613897,HOMBA:10420,ventral lateral nucleus of thalamus,bm25+fuzzy,Ventrolateral thalamic nucleus,ventral lateral thalamic nucleus,posterodorsal,0.0,central lateral nucleus of thalamus,0.594634,A_effectively_correct,synonym/parent match (review-only flag)
species,Ventrolateral thalamic nucleus (posteroventral part),needs_review,0.613897,HOMBA:10420,ventral lateral nucleus of thalamus,bm25+fuzzy,Ventrolateral thalamic nucleus,ventral lateral thalamic nucleus,posteroventral,0.0,central lateral nucleus of thalamus,0.594634,A_effectively_correct,synonym/parent match (review-only flag)
species,Justaparaventricular Lateral Hypothalamus,needs_review,0.61498,HOMBA:13337,accessory secretory cells of lateral hypothalamus,bm25+fuzzy,Justaparaventricular Lateral Hypothalamus,accessory secretory cells of lateral hypothalamus,lateral,1.0,"lateral hypothalamic area, tuberal part",0.545832,A_effectively_correct,synonym/parent match (review-only flag)
species,"Primary somatosensory area, forelimb representation",needs_review,0.616768,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex forelimb representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.522104,D_homba_gap,HOMBA lacks this granularity
species,"Primary somatosensory area, hindlimb representation",needs_review,0.616768,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex hindlimb representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.51972,D_homba_gap,HOMBA lacks this granularity
species,Centromedial-parafascicular Thalamus,needs_review,0.616913,HOMBA:10448,caudal intralaminar nuclei of thalamus,hierarchy_parent,Centromedial-parafascicular Thalamus,caudal intralaminar nuclei of thalamus,,1.0,ventral midline nuclei of thalamus,0.600389,A_effectively_correct,synonym/parent match (review-only flag)
species,Central Gray Nucleus,needs_review,0.621583,HOMBA:146034964,central gray region of pons,bm25+fuzzy,Central Gray Nucleus,central gray region of pons,,1.0,central gray of medulla oblongata,0.607415,A_effectively_correct,synonym/parent match (review-only flag)
species,Perirhinal area 36,needs_review,0.623878,HOMBA:AA30025,perirhinal cortical region,bm25+fuzzy+hierarchy_parent,Perirhinal area 36,perirhinal cortical region,,1.0,ectorhinal cortex (area 36),0.543878,D_homba_gap,HOMBA lacks this granularity
species,"Frontal orbital cortex, posterior",needs_review,0.6246,HOMBA:10194,orbital frontal cortex,bm25+fuzzy,"Frontal orbital cortex, posterior",orbital frontal cortex,posterior,0.0,"lateral orbital frontal cortex (OFCl, area 12/47)",0.589755,A_effectively_correct,synonym/parent match (review-only flag)
species,Paratenial-paraventral-thalamus,needs_review,0.627903,HOMBA:AA30265,regions of thalamus,bm25+hierarchy_parent,Paratenial-paraventral-thalamus,regions of thalamus,,1.0,ventral thalamus,0.547903,A_effectively_correct,synonym/parent match (review-only flag)
species,Orbital cortex (ventral),needs_review,0.62947,HOMBA:12187,anterior (ventral /principal) pretectal nucleus,bm25+fuzzy,Orbital cortex (ventral),ventral,ventral,1.0,anterior (ventral) spinal artery,0.62947,B_algo,weak/lone-token fuzzy trap
species,Ethmoid-Limitans nucleus,needs_review,0.63091,HOMBA:AA30314,ethmoid thalamic nucleus,bm25+fuzzy,ethmoid limitans nuclei,ethmoid thalamic nuclei,,1.0,posterior limitans nucleus,0.544874,C_dict,ethmoid thalamic nucleus synonym
species,Peduncular Lateral Hypothalamus,needs_review,0.631824,HOMBA:13337,accessory secretory cells of lateral hypothalamus,bm25+fuzzy,Peduncular Lateral Hypothalamus,accessory secretory cells of lateral hypothalamus,lateral,1.0,dentate (lateral) nucleus,0.574682,A_effectively_correct,synonym/parent match (review-only flag)
species,Basolateral amygdaloid nucleus (dorsal),needs_review,0.631948,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,bm25+fuzzy,Basolateral amygdaloid nucleus,basolateral nucleus of amygdaloid complex,dorsal,0.0,basolateral nuclear group of amygdala,0.492582,A_effectively_correct,synonym/parent match (review-only flag)
species,Basolateral amygdaloid nucleus (intermediate),needs_review,0.631948,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,bm25+fuzzy,Basolateral amygdaloid nucleus,basolateral nucleus of amygdaloid complex,intermediate,0.0,basolateral nuclear group of amygdala,0.492582,A_effectively_correct,synonym/parent match (review-only flag)
species,Basolateral amygdaloid nucleus (ventral),needs_review,0.631948,HOMBA:10368,basolateral nucleus (basal nucleus) of amygdala,bm25+fuzzy,Basolateral amygdaloid nucleus,basolateral nucleus of amygdaloid complex,ventral,0.0,basolateral nuclear group of amygdala,0.492582,A_effectively_correct,synonym/parent match (review-only flag)
species,"Striate cortex, dorsolateral, inferior",needs_review,0.634968,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy,"Striate cortex, dorsolateral, inferior",striate cortex,,1.0,temporal cortex,0.542117,A_effectively_correct,synonym/parent match (review-only flag)
species,"Striate cortex, dorsolateral, superior",needs_review,0.634968,HOMBA:10269,"primary visual cortex (first visual cortex, striate cortex, area 17, area OC)",bm25+fuzzy,"Striate cortex, dorsolateral, superior",striate cortex,,1.0,dorsolateral prefrontal cortex,0.534353,A_effectively_correct,synonym/parent match (review-only flag)
species,Anterior olfactory area,needs_review,0.635146,HOMBA:10308,anterior olfactory nuclear complex,bm25+fuzzy+hierarchy_parent,Anterior olfactory area,anterior olfactory nuclei,,1.0,medial division of anterior olfactory nucleus,0.496468,A_effectively_correct,synonym/parent match (review-only flag)
species,"Primary somatosensory area, trunk representation",needs_review,0.637321,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex trunk representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.527565,D_homba_gap,HOMBA lacks this granularity
species,Zona Incerta and Lenticular Fascicles,needs_review,0.637706,HOMBA:10463,zona incerta,bm25+fuzzy,Zona Incerta and Lenticular Fascicles,zona incerta,,1.0,lenticular fasciculus (field H2),0.622635,A_effectively_correct,synonym/parent match (review-only flag)
species,"Supratemporal plane, posterior",needs_review,0.639186,HOMBA:AA30485,caudal (posterior) branch of anterior commissure,bm25+fuzzy,"Supratemporal plane, posterior",posterior,posterior,1.0,caudal (posterior) extramural migratory stream,0.639186,A_effectively_correct,synonym/parent match (review-only flag)
species,"Lateral parietal cortex, superior",needs_review,0.639812,HOMBA:10215,superior medial parietal cortex,bm25+fuzzy,"Lateral parietal cortex, superior",posterodorsal parietal cortex superior,lateral,0.0,superior parietal lobule (gyrus),0.483572,A_effectively_correct,synonym/parent match (review-only flag)
species,Secondary motor area,needs_review,0.640938,HOMBA:10168,"premotor cortex (area 6, area FB, secondary motor cortex)",bm25+fuzzy,Secondary motor area,secondary motor cortex,,1.0,frontal motor cortex (posterior frontal cortex),0.620006,A_effectively_correct,synonym/parent match (review-only flag)
species,Perirhinal area 35,needs_review,0.643533,HOMBA:10320,perirhinal cortex (area 35),bm25+fuzzy+hierarchy_parent,Perirhinal area 35,perirhinal cortex (area 35),,1.0,perirhinal cortical region,0.271672,D_homba_gap,HOMBA lacks this granularity
species,"Primary somatosensory area, face representation",needs_review,0.645,HOMBA:10209,"primary somatosensory cortex (first somatosensory cortex, areas 3,1,2)",bm25+fuzzy+hierarchy_parent,primary somatosensory cortex face representation,primary somatosensory cortex,,1.0,area 1 of primary somatosensory cortex,0.530727,D_homba_gap,HOMBA lacks this granularity
species,Nucleus of the stria medullaris,needs_review,0.645767,HOMBA:10590,stria medullaris of thalamus,bm25+fuzzy,Nucleus of the stria medullaris,stria medullaris of thalamus,,1.0,bed nucleus of stria terminalis,0.273228,C_dict,stria medullaris (of thalamus)
species,"Central opercular cortex, posterior",needs_review,0.646011,HOMBA:AA30009,frontal motor cortex (posterior frontal cortex),bm25+fuzzy,"Central opercular cortex, posterior",posterior frontal cortex,posterior,1.0,medial (caudal) entorhinal cortex,0.632966,A_effectively_correct,synonym/parent match (review-only flag)
species,"Laterodorsal thalamic nucleus, ventrolateral part",needs_review,0.647906,HOMBA:10443,rostral intralaminar nuclei of thalamus,hierarchy_parent,"Laterodorsal thalamic nucleus, ventrolateral part",rostral intralaminar nuclei of thalamus,,1.0,ventral midline nuclei of thalamus,0.636578,B_algo,hierarchy_parent over-promotion
species,"Zona incerta, A11 dopamine cells",needs_review,0.649092,HOMBA:10463,zona incerta,bm25+fuzzy,"Zona incerta, A11 dopamine cells",zona incerta,,1.0,rostral intermediate orbital frontal cortex (area 11),0.229454,A_effectively_correct,synonym/parent match (review-only flag)
species,"Zona incerta, A13 dopamine cells",needs_review,0.649092,HOMBA:10463,zona incerta,bm25+fuzzy,"Zona incerta, A13 dopamine cells",zona incerta,,1.0,caudal intermediate orbital frontal cortex (area 13),0.229454,A_effectively_correct,synonym/parent match (review-only flag)
species,Anterior Interposed Cerebellar Nucleus,needs_review,0.649711,HOMBA:12471,pontine raphe region,hierarchy_parent,Anterior Interposed Cerebellar Nucleus,pontine raphe region,,1.0,interpositus (intermediate) nucleus,0.618063,B_algo,hierarchy_parent over-promotion
species,Alveus of the hippocampus,needs_review,0.651054,HOMBA:AA30093,hippocampus,bm25+fuzzy,Alveus of the hippocampus,hippocampus,,1.0,hippocampal proper (Cornu Ammonis),0.605333,A_effectively_correct,synonym/parent match (review-only flag)
species,Paraventricular Hypothalamus,needs_review,0.655644,HOMBA:10476,paraventricular nucleus of hypothalamus,bm25+fuzzy+hierarchy_parent,Paraventricular Hypothalamus,paraventricular nuclei of hypothalamus,,1.0,hypothalamus,0.391235,A_effectively_correct,synonym/parent match (review-only flag)
species,Corticofugal tract and corona radiata,needs_review,0.655791,HOMBA:12030,corona radiata,bm25+fuzzy+hierarchy_parent,Corticofugal tract and corona radiata,corona radiata,,1.0,pyramidal tract,0.503037,A_effectively_correct,synonym/parent match (review-only flag)
species,"Zona incerta, ventral part",needs_review,0.659012,HOMBA:10463,zona incerta,bm25+fuzzy,"Zona incerta, ventral part",zona incerta,ventral,0.0,anterior (ventral /principal) pretectal nucleus,0.343592,A_effectively_correct,synonym/parent match (review-only flag)
species,Frontal association cortex,needs_review,0.663516,HOMBA:10161,frontal cortex,bm25+fuzzy+hierarchy_parent,Frontal association cortex,frontal cortex,,1.0,"frontal polar cortex (FP, area 10)",0.590448,D_homba_gap,HOMBA lacks this granularity
